,lvl12,etime,pressure,gph,temp,rh,dpdp,wdir,station-code,year,month,day,hour,reltime,npv,lattitude,longitude,wspd
7920,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,133.33333333333334,INM00042103,1985.0,7.0,18.0,6.0,9999.0,3.0,303833.0,767667.0,71.33333333333333
7921,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,165.0,INM00042103,1985.0,7.0,20.0,0.0,9999.0,2.0,303833.0,767667.0,22.5
7922,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,240.0,INM00042103,1985.0,7.0,20.0,6.0,9999.0,2.0,303833.0,767667.0,35.0
7923,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,87.5,INM00042103,1985.0,7.0,21.0,6.0,9999.0,2.0,303833.0,767667.0,15.0
7924,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,102.5,INM00042103,1985.0,7.0,21.0,12.0,9999.0,2.0,303833.0,767667.0,25.0
7925,30,0.0,41025.48255517984,2400.40908933538,0.0,0.0,0.0,131.11111111111111,INM00042103,1985.0,7.0,22.0,0.0,9999.0,9.0,303833.0,767667.0,40.888888888888886
7926,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,180.0,INM00042103,1985.0,7.0,22.0,12.0,9999.0,2.0,303833.0,767667.0,25.0
7927,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,128.33333333333334,INM00042103,1985.0,7.0,22.0,18.0,9999.0,3.0,303833.0,767667.0,37.666666666666664
7928,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,73.33333333333333,INM00042103,1985.0,7.0,23.0,0.0,9999.0,3.0,303833.0,767667.0,32.0
7929,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,285.0,INM00042103,1985.0,7.0,23.0,18.0,9999.0,2.0,303833.0,767667.0,20.0
7930,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,145.0,INM00042103,1985.0,7.0,24.0,6.0,9999.0,3.0,303833.0,767667.0,58.0
7931,30,0.0,27371.557166103103,892.75,0.0,0.0,0.0,125.0,INM00042103,1985.0,7.0,25.0,6.0,9999.0,4.0,303833.0,767667.0,40.75
7932,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,145.0,INM00042103,1985.0,7.0,26.0,18.0,9999.0,2.0,303833.0,767667.0,33.0
7933,30,0.0,41693.969404359355,2000.3506480017543,0.0,0.0,0.0,301.42857142857144,INM00042103,1985.0,7.0,27.0,12.0,9999.0,7.0,303833.0,767667.0,24.571428571428573
7934,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,272.5,INM00042103,1985.0,7.0,28.0,6.0,9999.0,2.0,303833.0,767667.0,17.5
7935,30,0.0,27371.557166103103,1500.0,0.0,0.0,0.0,292.5,INM00042103,1985.0,7.0,29.0,0.0,9999.0,4.0,303833.0,767667.0,48.25
7936,30,0.0,27371.557166103103,1350.0,0.0,0.0,0.0,95.0,INM00042103,1985.0,7.0,29.0,6.0,9999.0,2.0,303833.0,767667.0,38.5
7937,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,175.0,INM00042103,1985.0,7.0,29.0,12.0,9999.0,2.0,303833.0,767667.0,28.0
7938,30,0.0,27371.557166103103,900.0,0.0,0.0,0.0,183.33333333333334,INM00042103,1985.0,7.0,31.0,0.0,9999.0,3.0,303833.0,767667.0,25.333333333333332
7939,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,136.66666666666666,INM00042103,1985.0,8.0,1.0,6.0,9999.0,3.0,303833.0,767667.0,66.33333333333333
7940,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,116.66666666666667,INM00042103,1985.0,8.0,2.0,6.0,9999.0,3.0,303833.0,767667.0,49.666666666666664
7941,10,0.0,47422.93429966186,874.6909072024558,0.0,0.0,0.0,136.0,INM00042103,1985.0,8.0,3.0,6.0,9999.0,5.0,303833.0,767667.0,38.6
7942,30,0.0,27371.557166103103,1300.0,0.0,0.0,0.0,131.66666666666666,INM00042103,1985.0,8.0,3.0,12.0,9999.0,3.0,303833.0,767667.0,25.333333333333332
7943,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,131.66666666666666,INM00042103,1985.0,8.0,4.0,0.0,9999.0,3.0,303833.0,767667.0,97.33333333333333
7944,30,0.0,27371.557166103103,742.75,0.0,0.0,0.0,117.5,INM00042103,1985.0,8.0,4.0,6.0,9999.0,4.0,303833.0,767667.0,124.5
7945,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,121.66666666666667,INM00042103,1985.0,8.0,5.0,0.0,9999.0,3.0,303833.0,767667.0,100.66666666666667
7946,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,128.33333333333334,INM00042103,1985.0,8.0,5.0,6.0,9999.0,3.0,303833.0,767667.0,101.33333333333333
7947,30,0.0,27371.557166103103,1100.0,0.0,0.0,0.0,146.66666666666666,INM00042103,1985.0,8.0,7.0,0.0,9999.0,3.0,303833.0,767667.0,54.333333333333336
7948,30,0.0,47422.93429966186,1240.490907202456,0.0,0.0,0.0,302.0,INM00042103,1985.0,8.0,9.0,18.0,9999.0,5.0,303833.0,767667.0,22.2
7949,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,195.0,INM00042103,1985.0,8.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,23.0
7950,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,233.33333333333334,INM00042103,1985.0,8.0,11.0,18.0,9999.0,3.0,303833.0,767667.0,42.333333333333336
7951,30,0.0,41693.969404359355,1314.6363622874685,0.0,0.0,0.0,247.85714285714286,INM00042103,1985.0,8.0,12.0,6.0,9999.0,7.0,303833.0,767667.0,42.285714285714285
7952,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,187.5,INM00042103,1985.0,8.0,12.0,12.0,9999.0,2.0,303833.0,767667.0,64.0
7953,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,332.5,INM00042103,1985.0,8.0,13.0,18.0,9999.0,2.0,303833.0,767667.0,71.5
7954,30,0.0,39903.667874577324,1637.806817001535,0.0,0.0,0.0,232.70013473589455,INM00042103,1985.0,8.0,14.0,18.0,9999.0,8.0,303833.0,767667.0,37.5
7955,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,131.66666666666666,INM00042103,1985.0,8.0,15.0,0.0,9999.0,3.0,303833.0,767667.0,25.0
7956,30,0.0,37612.00120791066,2575.306817001535,0.0,0.0,0.0,140.0,INM00042103,1985.0,8.0,16.0,0.0,9999.0,12.0,303833.0,767667.0,20.166666666666668
7957,30,0.0,27371.557166103103,1350.0,0.0,0.0,0.0,205.0,INM00042103,1985.0,8.0,16.0,18.0,9999.0,4.0,303833.0,767667.0,17.75
7958,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,152.5,INM00042103,1985.0,8.0,17.0,6.0,9999.0,2.0,303833.0,767667.0,30.5
7959,30,0.0,27371.557166103103,1295.1666666666667,0.0,0.0,0.0,172.5,INM00042103,1985.0,8.0,17.0,12.0,9999.0,6.0,303833.0,767667.0,30.333333333333332
7960,30,0.0,27371.557166103103,900.0,0.0,0.0,0.0,153.33333333333334,INM00042103,1985.0,8.0,18.0,6.0,9999.0,3.0,303833.0,767667.0,33.666666666666664
7961,30,0.0,27371.557166103103,1575.0,0.0,0.0,0.0,300.0,INM00042103,1985.0,8.0,18.0,12.0,9999.0,4.0,303833.0,767667.0,39.75
7962,30,0.0,27371.557166103103,1100.0,0.0,0.0,0.0,288.3333333333333,INM00042103,1985.0,8.0,19.0,0.0,9999.0,3.0,303833.0,767667.0,63.0
7963,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,270.0,INM00042103,1985.0,8.0,19.0,6.0,9999.0,2.0,303833.0,767667.0,15.0
7964,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,277.5,INM00042103,1985.0,8.0,20.0,0.0,9999.0,2.0,303833.0,767667.0,74.0
7965,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,297.5,INM00042103,1985.0,8.0,21.0,0.0,9999.0,2.0,303833.0,767667.0,97.0
7966,30,0.0,41693.969404359355,1439.0649337160398,0.0,0.0,0.0,307.14285714285717,INM00042103,1985.0,8.0,21.0,6.0,9999.0,7.0,303833.0,767667.0,67.28571428571429
7967,30,0.0,27371.557166103103,2567.285714285714,0.0,0.0,0.0,307.85714285714283,INM00042103,1985.0,8.0,22.0,6.0,9999.0,7.0,303833.0,767667.0,76.85714285714286
7968,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,310.0,INM00042103,1985.0,8.0,22.0,12.0,9999.0,3.0,303833.0,767667.0,107.33333333333333
7969,30,0.0,39903.667874577324,1746.681817001535,0.0,0.0,0.0,318.125,INM00042103,1985.0,8.0,23.0,0.0,9999.0,8.0,303833.0,767667.0,116.125
7970,30,0.0,27371.557166103103,3071.375,0.0,0.0,0.0,303.75,INM00042103,1985.0,8.0,23.0,6.0,9999.0,8.0,303833.0,767667.0,73.0
7971,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,305.0,INM00042103,1985.0,8.0,24.0,18.0,9999.0,3.0,303833.0,767667.0,57.666666666666664
7972,10,0.0,47852.445249718214,1250.6136340030698,0.0,0.0,0.0,302.5,INM00042103,1985.0,8.0,25.0,0.0,9999.0,6.0,303833.0,767667.0,86.33333333333333
7973,30,0.0,27371.557166103103,967.75,0.0,0.0,0.0,295.0,INM00042103,1985.0,8.0,25.0,12.0,9999.0,4.0,303833.0,767667.0,47.25
7974,30,0.0,27371.557166103103,1417.75,0.0,0.0,0.0,310.0,INM00042103,1985.0,8.0,25.0,18.0,9999.0,4.0,303833.0,767667.0,55.0
7975,30,0.0,39660.09001627217,2187.468180401842,0.0,0.0,0.0,302.0,INM00042103,1985.0,8.0,26.0,6.0,9999.0,10.0,303833.0,767667.0,55.1
7976,30,0.0,27371.557166103103,1600.0,0.0,0.0,0.0,321.6666666666667,INM00042103,1985.0,8.0,26.0,18.0,9999.0,3.0,303833.0,767667.0,97.33333333333333
7977,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,325.0,INM00042103,1985.0,8.0,28.0,0.0,9999.0,2.0,303833.0,767667.0,87.0
7978,30,0.0,36288.988906969076,2352.6060595569197,0.0,0.0,0.0,210.55555555555554,INM00042103,1985.0,8.0,28.0,12.0,9999.0,9.0,303833.0,767667.0,54.0
7979,30,0.0,27371.557166103103,1575.0,0.0,0.0,0.0,218.75,INM00042103,1985.0,8.0,30.0,0.0,9999.0,4.0,303833.0,767667.0,25.25
7980,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,180.0,INM00042103,1985.0,8.0,31.0,6.0,9999.0,2.0,303833.0,767667.0,51.0
7981,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,320.0,INM00042103,1985.0,9.0,2.0,0.0,9999.0,3.0,303833.0,767667.0,85.33333333333333
7982,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,311.6666666666667,INM00042103,1985.0,9.0,3.0,12.0,9999.0,3.0,303833.0,767667.0,109.33333333333333
7983,30,0.0,27371.557166103103,2400.0,0.0,0.0,0.0,320.0,INM00042103,1985.0,9.0,3.0,18.0,9999.0,4.0,303833.0,767667.0,64.25
7984,30,0.0,27371.557166103103,435.5,0.0,0.0,0.0,280.0,INM00042103,1985.0,9.0,4.0,6.0,9999.0,2.0,303833.0,767667.0,46.0
7985,30,0.0,27371.557166103103,1695.1666666666667,0.0,0.0,0.0,297.5,INM00042103,1985.0,9.0,4.0,12.0,9999.0,6.0,303833.0,767667.0,54.5
7986,30,0.0,27371.557166103103,1700.0,0.0,0.0,0.0,315.0,INM00042103,1985.0,9.0,6.0,0.0,9999.0,3.0,303833.0,767667.0,42.666666666666664
7987,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,306.6666666666667,INM00042103,1985.0,9.0,6.0,6.0,9999.0,3.0,303833.0,767667.0,20.0
7988,30,0.0,27371.557166103103,1800.0,0.0,0.0,0.0,320.0,INM00042103,1985.0,9.0,7.0,0.0,9999.0,3.0,303833.0,767667.0,104.33333333333333
7989,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,322.5,INM00042103,1985.0,9.0,7.0,6.0,9999.0,2.0,303833.0,767667.0,87.0
7990,30,0.0,27371.557166103103,2583.875,0.0,0.0,0.0,224.375,INM00042103,1985.0,9.0,9.0,6.0,9999.0,8.0,303833.0,767667.0,67.0
7991,30,0.0,37795.69342268676,3077.300697848043,0.0,0.0,0.0,231.92307692307693,INM00042103,1985.0,9.0,10.0,6.0,9999.0,13.0,303833.0,767667.0,74.07692307692308
7992,30,0.0,27371.557166103103,3214.285714285714,0.0,0.0,0.0,192.14285714285714,INM00042103,1985.0,9.0,10.0,12.0,9999.0,7.0,303833.0,767667.0,58.57142857142857
7993,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,252.5,INM00042103,1985.0,9.0,10.0,18.0,9999.0,2.0,303833.0,767667.0,77.0
7994,30,0.0,27371.557166103103,1725.0,0.0,0.0,0.0,286.6502694717891,INM00042103,1985.0,9.0,11.0,6.0,9999.0,4.0,303833.0,767667.0,34.25
7995,30,0.0,37612.00120791066,2897.890150334868,0.0,0.0,0.0,227.91666666666666,INM00042103,1985.0,9.0,11.0,12.0,9999.0,12.0,303833.0,767667.0,59.0
7996,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,207.5,INM00042103,1985.0,9.0,12.0,0.0,9999.0,2.0,303833.0,767667.0,48.5
7997,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,96.66666666666667,INM00042103,1985.0,9.0,14.0,0.0,9999.0,3.0,303833.0,767667.0,32.0
7998,30,0.0,27371.557166103103,1100.0,0.0,0.0,0.0,91.66666666666667,INM00042103,1985.0,9.0,14.0,6.0,9999.0,3.0,303833.0,767667.0,39.333333333333336
7999,30,0.0,47422.93429966186,1240.490907202456,0.0,0.0,0.0,215.6404311548626,INM00042103,1985.0,9.0,15.0,0.0,9999.0,5.0,303833.0,767667.0,38.6
8000,30,0.0,27371.557166103103,892.75,0.0,0.0,0.0,237.5,INM00042103,1985.0,9.0,15.0,12.0,9999.0,4.0,303833.0,767667.0,16.25
8001,30,0.0,27371.557166103106,3177.1,0.0,0.0,0.0,129.5,INM00042103,1985.0,9.0,18.0,6.0,9999.0,10.0,303833.0,767667.0,33.0
8002,30,0.0,39660.09001627217,2280.368180401842,0.0,0.0,0.0,143.0,INM00042103,1985.0,9.0,20.0,6.0,9999.0,10.0,303833.0,767667.0,40.2
8003,30,0.0,36405.80858847561,3205.060604801637,0.0,0.0,0.0,271.6666666666667,INM00042103,1985.0,9.0,20.0,12.0,9999.0,15.0,303833.0,767667.0,41.2
8004,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,182.5,INM00042103,1985.0,9.0,22.0,6.0,9999.0,2.0,303833.0,767667.0,12.5
8005,30,0.0,27371.557166103103,1492.75,0.0,0.0,0.0,225.40026947178913,INM00042103,1985.0,9.0,22.0,12.0,9999.0,4.0,303833.0,767667.0,15.0
8006,30,0.0,44081.0381107354,1233.7424226687133,0.0,0.0,0.0,105.83333333333333,INM00042103,1985.0,9.0,23.0,0.0,9999.0,6.0,303833.0,767667.0,15.833333333333334
8007,30,0.0,27371.557166103103,1500.0,0.0,0.0,0.0,315.0,INM00042103,1985.0,9.0,25.0,0.0,9999.0,4.0,303833.0,767667.0,96.25
8008,10,0.0,44926.60409491606,1753.5259720026313,0.0,0.0,0.0,280.0,INM00042103,1985.0,9.0,25.0,12.0,9999.0,7.0,303833.0,767667.0,48.0
8009,30,0.0,47422.93429966186,1240.490907202456,0.0,0.0,0.0,283.0,INM00042103,1985.0,9.0,26.0,0.0,9999.0,5.0,303833.0,767667.0,37.4
8010,30,0.0,41693.969404359355,1957.4935051446114,0.0,0.0,0.0,323.57142857142856,INM00042103,1985.0,9.0,26.0,6.0,9999.0,7.0,303833.0,767667.0,53.285714285714285
8011,30,0.0,27371.557166103106,1254.2,0.0,0.0,0.0,324.0,INM00042103,1985.0,9.0,26.0,18.0,9999.0,5.0,303833.0,767667.0,88.2
8012,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,325.0,INM00042103,1985.0,9.0,27.0,0.0,9999.0,3.0,303833.0,767667.0,75.33333333333333
8013,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,337.5,INM00042103,1985.0,9.0,28.0,6.0,9999.0,2.0,303833.0,767667.0,28.0
8014,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,335.0,INM00042103,1985.0,9.0,28.0,18.0,9999.0,3.0,303833.0,767667.0,73.33333333333333
8015,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,332.5,INM00042103,1985.0,9.0,29.0,0.0,9999.0,2.0,303833.0,767667.0,108.0
8016,30,0.0,27371.557166103103,3428.5714285714284,0.0,0.0,0.0,288.57142857142856,INM00042103,1985.0,9.0,29.0,6.0,9999.0,7.0,303833.0,767667.0,46.0
8017,30,0.0,27371.557166103103,1350.0,0.0,0.0,0.0,322.5,INM00042103,1985.0,9.0,29.0,12.0,9999.0,2.0,303833.0,767667.0,77.0
8018,30,0.0,27371.557166103103,1500.0,0.0,0.0,0.0,262.5,INM00042103,1985.0,9.0,30.0,6.0,9999.0,4.0,303833.0,767667.0,26.75
8019,30,0.0,38542.9506662568,2588.607436728947,0.0,0.0,0.0,263.3273707170142,INM00042103,1985.0,9.0,30.0,12.0,9999.0,11.0,303833.0,767667.0,87.27272727272727
8020,30,0.0,42732.22322881444,2246.8352255023024,0.0,0.0,0.0,121.875,INM00042103,1985.0,10.0,1.0,6.0,9999.0,8.0,303833.0,767667.0,64.5
8021,10,0.0,49957.185722034366,1117.4848453374263,0.0,0.0,0.0,171.66666666666666,INM00042103,1985.0,10.0,1.0,12.0,9999.0,6.0,303833.0,767667.0,61.333333333333336
8022,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,176.66666666666666,INM00042103,1985.0,10.0,2.0,12.0,9999.0,3.0,303833.0,767667.0,33.666666666666664
8023,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,120.0,INM00042103,1985.0,10.0,3.0,0.0,9999.0,2.0,303833.0,767667.0,30.5
8024,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,138.33333333333334,INM00042103,1985.0,10.0,3.0,6.0,9999.0,3.0,303833.0,767667.0,27.0
8025,30,0.0,27371.557166103103,1042.75,0.0,0.0,0.0,116.25,INM00042103,1985.0,10.0,4.0,6.0,9999.0,4.0,303833.0,767667.0,47.0
8026,30,0.0,44926.60409491606,2486.240257716917,0.0,0.0,0.0,102.85714285714286,INM00042103,1985.0,10.0,4.0,12.0,9999.0,7.0,303833.0,767667.0,37.0
8027,30,0.0,47422.93429966186,1240.490907202456,0.0,0.0,0.0,135.0,INM00042103,1985.0,10.0,4.0,18.0,9999.0,5.0,303833.0,767667.0,52.0
8028,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,102.5,INM00042103,1985.0,10.0,5.0,0.0,9999.0,2.0,303833.0,767667.0,46.0
8029,30,0.0,43422.93429966186,2320.4909072024557,0.0,0.0,0.0,153.0,INM00042103,1985.0,10.0,5.0,6.0,9999.0,5.0,303833.0,767667.0,59.4
8030,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,152.5,INM00042103,1985.0,10.0,5.0,12.0,9999.0,2.0,303833.0,767667.0,33.0
8031,30,0.0,27371.557166103103,900.0,0.0,0.0,0.0,131.66666666666666,INM00042103,1985.0,10.0,7.0,6.0,9999.0,3.0,303833.0,767667.0,87.0
8032,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,125.0,INM00042103,1985.0,10.0,7.0,12.0,9999.0,3.0,303833.0,767667.0,54.666666666666664
8033,30,0.0,27371.557166103103,900.0,0.0,0.0,0.0,123.33333333333333,INM00042103,1985.0,10.0,8.0,6.0,9999.0,3.0,303833.0,767667.0,59.666666666666664
8034,30,0.0,27371.557166103103,690.3333333333334,0.0,0.0,0.0,141.66666666666666,INM00042103,1985.0,10.0,9.0,6.0,9999.0,3.0,303833.0,767667.0,116.33333333333333
8035,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,192.5,INM00042103,1985.0,10.0,10.0,0.0,9999.0,2.0,303833.0,767667.0,43.5
8036,30,0.0,27371.557166103103,5050.0,0.0,0.0,0.0,222.5,INM00042103,1985.0,10.0,11.0,6.0,9999.0,6.0,303833.0,767667.0,162.66666666666666
8037,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,342.5,INM00042103,1985.0,10.0,11.0,18.0,9999.0,2.0,303833.0,767667.0,66.5
8038,30,0.0,27371.557166103106,3120.0,0.0,0.0,0.0,173.0,INM00042103,1985.0,10.0,12.0,6.0,9999.0,5.0,303833.0,767667.0,56.2
8039,30,0.0,36824.27474315623,2954.129369539878,0.0,0.0,0.0,196.92307692307693,INM00042103,1985.0,10.0,12.0,12.0,9999.0,13.0,303833.0,767667.0,55.76923076923077
8040,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,335.0,INM00042103,1985.0,10.0,13.0,0.0,9999.0,2.0,303833.0,767667.0,43.0
8041,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,176.66666666666666,INM00042103,1985.0,10.0,13.0,12.0,9999.0,3.0,303833.0,767667.0,46.0
8042,10,0.0,60000.0,1301.2272680061396,0.0,0.0,0.0,290.0,INM00042103,1985.0,10.0,14.0,12.0,9999.0,2.0,303833.0,767667.0,51.0
8043,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,315.53369262905215,INM00042103,1985.0,10.0,15.0,18.0,9999.0,3.0,303833.0,767667.0,32.333333333333336
8044,30,0.0,27371.557166103106,2280.0,0.0,0.0,0.0,281.0,INM00042103,1985.0,10.0,16.0,6.0,9999.0,5.0,303833.0,767667.0,38.6
8045,10,0.0,77500.0,1301.2272680061396,0.0,0.0,0.0,315.0,INM00042103,1985.0,10.0,17.0,0.0,9999.0,2.0,303833.0,767667.0,87.0
8046,30,0.0,27371.557166103103,4050.0,0.0,0.0,0.0,280.0,INM00042103,1985.0,10.0,17.0,6.0,9999.0,2.0,303833.0,767667.0,87.0
8047,30,0.0,39903.667874577324,1784.181817001535,0.0,0.0,0.0,312.5,INM00042103,1985.0,10.0,18.0,6.0,9999.0,8.0,303833.0,767667.0,133.375
8048,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,228.33333333333334,INM00042103,1985.0,10.0,20.0,6.0,9999.0,3.0,303833.0,767667.0,71.66666666666667
8049,30,0.0,39660.09001627217,2700.368180401842,0.0,0.0,0.0,337.0,INM00042103,1985.0,10.0,20.0,12.0,9999.0,10.0,303833.0,767667.0,58.8
8050,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,342.5,INM00042103,1985.0,10.0,22.0,6.0,9999.0,2.0,303833.0,767667.0,22.5
8051,10,0.0,47852.445249718214,1195.7803006697366,0.0,0.0,0.0,315.0,INM00042103,1985.0,10.0,24.0,12.0,9999.0,6.0,303833.0,767667.0,86.33333333333333
8052,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,325.0,INM00042103,1985.0,10.0,24.0,18.0,9999.0,2.0,303833.0,767667.0,82.0
8053,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,335.0,INM00042103,1985.0,10.0,25.0,0.0,9999.0,3.0,303833.0,767667.0,94.0
8054,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,328.3333333333333,INM00042103,1985.0,10.0,25.0,6.0,9999.0,3.0,303833.0,767667.0,129.66666666666666
8055,30,0.0,38542.9506662568,2370.425618547129,0.0,0.0,0.0,322.27272727272725,INM00042103,1985.0,10.0,25.0,12.0,9999.0,11.0,303833.0,767667.0,101.27272727272727
8056,30,0.0,27371.557166103103,1500.0,0.0,0.0,0.0,326.25,INM00042103,1985.0,10.0,26.0,0.0,9999.0,4.0,303833.0,767667.0,109.0
8057,30,0.0,27371.557166103103,2567.285714285714,0.0,0.0,0.0,288.57142857142856,INM00042103,1985.0,10.0,26.0,6.0,9999.0,7.0,303833.0,767667.0,100.28571428571429
8058,30,0.0,44081.0381107354,1078.9090893353798,0.0,0.0,0.0,323.3333333333333,INM00042103,1985.0,10.0,26.0,12.0,9999.0,6.0,303833.0,767667.0,74.33333333333333
8059,30,0.0,27371.557166103106,1254.2,0.0,0.0,0.0,322.0,INM00042103,1985.0,10.0,26.0,18.0,9999.0,5.0,303833.0,767667.0,102.8
8060,30,0.0,38511.2111291913,2152.6060595569197,0.0,0.0,0.0,321.1111111111111,INM00042103,1985.0,10.0,27.0,12.0,9999.0,9.0,303833.0,767667.0,119.66666666666667
8061,30,0.0,38511.2111291913,2219.2727262235867,0.0,0.0,0.0,322.22222222222223,INM00042103,1985.0,10.0,28.0,6.0,9999.0,9.0,303833.0,767667.0,120.44444444444444
8062,30,0.0,27371.557166103103,3300.0,0.0,0.0,0.0,325.0,INM00042103,1985.0,10.0,28.0,12.0,9999.0,2.0,303833.0,767667.0,136.0
8063,30,0.0,27371.557166103103,1200.0,0.0,0.0,0.0,328.3333333333333,INM00042103,1985.0,10.0,29.0,0.0,9999.0,3.0,303833.0,767667.0,128.33333333333334
8064,30,0.0,27371.557166103103,1995.1666666666667,0.0,0.0,0.0,325.0,INM00042103,1985.0,10.0,29.0,6.0,9999.0,6.0,303833.0,767667.0,220.0
8065,30,0.0,27371.557166103103,585.5,0.0,0.0,0.0,317.5,INM00042103,1985.0,10.0,29.0,12.0,9999.0,2.0,303833.0,767667.0,120.5
8066,10,0.0,47852.445249718214,2350.61363400307,0.0,0.0,0.0,324.1666666666667,INM00042103,1985.0,10.0,30.0,6.0,9999.0,6.0,303833.0,767667.0,131.83333333333334
8067,30,0.0,27371.557166103103,967.75,0.0,0.0,0.0,137.5,INM00042103,1985.0,10.0,31.0,0.0,9999.0,4.0,303833.0,767667.0,31.75
8068,30,0.0,41025.48255517984,1867.0757560020465,0.0,0.0,0.0,312.22222222222223,INM00042103,1985.0,10.0,31.0,6.0,9999.0,9.0,303833.0,767667.0,85.44444444444444
8069,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,320.0,INM00042103,1985.0,10.0,31.0,12.0,9999.0,3.0,303833.0,767667.0,95.66666666666667
8070,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,306.6666666666667,INM00042103,1985.0,11.0,1.0,6.0,9999.0,3.0,303833.0,767667.0,80.33333333333333
8071,30,0.0,27371.557166103103,750.0,0.0,0.0,0.0,162.5,INM00042103,1985.0,11.0,2.0,0.0,9999.0,2.0,303833.0,767667.0,35.5
8072,30,0.0,27371.557166103103,590.3333333333334,0.0,0.0,0.0,140.0,INM00042103,1985.0,11.0,2.0,6.0,9999.0,3.0,303833.0,767667.0,28.666666666666668
8073,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,326.6666666666667,INM00042103,1985.0,11.0,2.0,12.0,9999.0,3.0,303833.0,767667.0,64.66666666666667
8074,30,0.0,38511.2111291913,2889.1616151124754,0.0,0.0,0.0,246.11111111111111,INM00042103,1985.0,11.0,3.0,6.0,9999.0,9.0,303833.0,767667.0,27.0
8075,10,0.0,68333.33333333333,1301.2272680061396,0.0,0.0,0.0,325.0,INM00042103,1985.0,11.0,4.0,6.0,9999.0,3.0,303833.0,767667.0,56.333333333333336
8076,10,0.0,67500.0,1301.2272680061396,0.0,0.0,0.0,300.0,INM00042103,1985.0,11.0,4.0,12.0,9999.0,2.0,303833.0,767667.0,66.5
